340.0	0.086
350.0	0.139
360.0	0.191
370.0	0.25
380.0	0.308
390.0	0.361
400.0	0.403
410.0	0.442
420.0	0.473
430.0	0.506
434.978	0.5326377821552187
440.023	0.5462337057380383
444.991	0.551804024508685
450.034	0.5720633191699249
455.0	0.5870064668606111
459.966	0.594422365011189
465.004	0.6014047341769856
469.967	0.6093180709165329
475.005	0.6106206999695073
479.965	0.62188073151646
485.0	0.6300082706311904
490.033	0.6358369353791223
494.991	0.6411369743115785
500.021	0.6449107577327599
504.976	0.6474380647312585
510.005	0.6508956600173131
515.033	0.6517542500454622
519.984	0.6528743713583383
525.009	0.6513435152960771
530.033	0.6515969063141046
534.98	0.6505984695856105
540.001	0.6482240478851156
545.021	0.6535602942258361
549.964	0.6440814021252119
554.982	0.6499464859580981
559.997	0.6369830802272609
565.012	0.6420178367253602
570.025	0.6406638459307193
575.037	0.6387960657874912
579.972	0.6370800656079233
584.982	0.6328312488916774
589.989	0.629800670575431
594.995	0.6260243912123914
599.999	0.6198104322571366
605.003	0.6177904675845352
610.004	0.6149573431230012
615.004	0.6093017615162006
620.003	0.6046249048996661
625.0	0.6005783062361796
629.996	0.596596559083933
634.99	0.5912612026646465
639.983	0.5867674310273683
644.974	0.5818204842966493
649.963	0.5782000254239397
655.025	0.5745838414999891
660.012	0.5695361233259284
664.997	0.5676075130393389
669.979	0.5619213370303355
675.035	0.5585980072604975
680.015	0.546814857681962
684.994	0.5479636457271259
689.97	0.5436644522051077
695.018	0.5398818757835466
699.992	0.5368061382242993
704.963	0.5296881922600793
710.007	0.5230831833180588
714.975	0.5126933456439371
720.015	0.4993322404472283
724.979	0.4905423859113186
730.016	0.48556520286762817
734.977	0.4809019127644302
740.01	0.4755394787827378
744.967	0.4703435586738906
749.997	0.46671145877782577
755.024	0.46282777397609304
759.976	0.4550820560573278
764.999	0.4544313726920425
770.021	0.4506771281102285
774.967	0.4452751733044541
779.985	0.44179711332892485
785.001	0.43526420060341975
790.015	0.4334267596182684
795.028	0.4279798594752435
799.963	0.422288548869996
804.971	0.418520042318091
809.978	0.4165575403755023
814.982	0.4107770700354986
819.984	0.40768161785043805
824.984	0.4029781375733919
829.981	0.39945145352316686
834.978	0.39418824345400416
839.971	0.39026096338658833
845.036	0.3859844409641195
850.026	0.38302099421716174
855.013	0.37920137838211215
859.998	0.37795741455743564
864.981	0.37268632833090753
870.035	0.36937547549731137
875.013	0.3654774150160406
879.99	0.3615546077156604
884.965	0.3578151791773135
890.01	0.3521501092553185
894.98	0.3479103666942274
900.02	0.34780510527920855
904.985	0.3401278829980784
910.021	0.3351819851036901
914.982	0.33435987927931715
920.013	0.33163342683478464
924.969	0.3278819146030704
929.996	0.3234072231794631
935.02	0.32228288137617966
939.969	0.3182289521157971
944.988	0.3166860613156473
950.005	0.3133480169820992
955.02	0.31287050697013363
960.032	0.3041152326050702
964.969	0.30543948107601043
969.976	0.30081443819958065
974.98	0.2933507365503399
979.982	0.29623393742368004
984.982	0.28872612701138073
989.979	0.28464194187901937
994.973	0.2831350782086254
999.966	0.2771012002674854
1000	0.2771
1010	0.2708
1020	0.2659
1030	0.2593
1040	0.2545
1050	0.2496
1060	0.2463
1070	0.2447
1080	0.2398
1090	0.2300
1100	0.2218
