300	0.07656193914679069
301	0.07662133584894067
302	0.07668073255109065
303	0.07674012925324063
304	0.07679952595539061
305	0.0768589226575406
306	0.07691831935969058
307	0.07697771606184056
308	0.07703711276399054
309	0.07709650946614052
310	0.07715590616829052
311	0.0772153028704405
312	0.07727469957259048
313	0.07733409627474046
314	0.07739349297689044
315	0.07745288967904042
316	0.07751228638119041
317	0.07757168308334039
318	0.07763107978549037
319	0.07769047648764035
320	0.07774987318979033
321	0.07780926989194033
322	0.07786866659409031
323	0.07792806329624029
324	0.07798745999839027
325	0.07804685670054025
326	0.07810625340269024
327	0.07816565010484022
328	0.0782250468069902
329	0.07828444350914018
330	0.07834384021129016
331	0.07840323691344014
332	0.07846263361559014
333	0.07852203031774012
334	0.0785814270198901
335	0.07864082372204008
336	0.07870022042419006
337	0.07875961712634005
338	0.07881901382849003
339	0.07887841053064001
340	0.07893780723279
341	0.07899720393493997
342	0.07905660063708997
343	0.07911599733923995
344	0.07917539404138993
345	0.07923479074353991
346	0.07929418744568989
347	0.07935358414783988
348	0.07941298084998986
349	0.07947237755213984
350	0.07953177425428982
351	0.0795911709564398
352	0.0796505676585898
353	0.07970996436073978
354	0.07976936106288976
355	0.07982875776503974
356	0.07988815446718972
357	0.07994755116933971
358	0.0800069478714897
359	0.08006634457363968
360	0.08012574127578966
361	0.08018513797793964
362	0.08024453468008963
363	0.08030393138223961
364	0.08036332808438959
365	0.08042272478653957
366	0.08048212148868955
367	0.08054151819083953
368	0.08060091489298953
369	0.0806603115951395
370	0.08071970829728949
371	0.08077910499943947
372	0.08083850170158945
373	0.08089789840373944
374	0.08095729510588942
375	0.0810166918080394
376	0.08107608851018938
377	0.08113548521233936
378	0.08119488191448936
379	0.08125427861663934
380	0.08131367531878932
381	0.0813730720209393
382	0.08143246872308928
383	0.08149186542523926
384	0.08155126212738925
385	0.08161065882953923
386	0.08167005553168921
387	0.08172945223383919
388	0.08178884893598917
389	0.08184824563813917
390	0.08190764234028915
391	0.08196703904243913
392	0.08202643574458911
393	0.08208583244673909
394	0.08214522914888908
395	0.08220462585103906
396	0.08226402255318904
397	0.08232341925533902
398	0.082382815957489
399	0.082442212659639
400	0.08250160936178898
401	0.08256100606393896
402	0.08262040276608894
403	0.08267979946823892
404	0.08273919617038891
405	0.08279859287253889
406	0.08285798957468887
407	0.08291738627683885
408	0.08297678297898883
409	0.08303617968113883
410	0.08309557638328881
411	0.08315497308543879
412	0.08321436978758877
413	0.08327376648973875
414	0.08333316319188873
415	0.08339255989403872
416	0.0834519565961887
417	0.08351135329833868
418	0.08357075000048866
419	0.08363014670263864
420	0.08368954340478864
421	0.08374894010693862
422	0.0838083368090886
423	0.08386773351123858
424	0.08392713021338856
425	0.08398652691553855
426	0.08404592361768853
427	0.08410532031983851
428	0.0841647170219885
429	0.08422411372413847
430	0.08428351042628847
431	0.08434290712843845
432	0.08440230383058843
433	0.08446170053273841
434	0.08452109723488839
435	0.08458049393703837
436	0.08463989063918836
437	0.08469928734133834
438	0.08475868404348832
439	0.0848180807456383
440	0.08487747744778829
441	0.08493687414993828
442	0.08499627085208826
443	0.08505566755423824
